product_id,seller_id,category_id,country_id,condition_id,product_name,product_price,shipping_fee,page_number,category_id,category,condition_id,product_condition,seller_id,seller_name,seller_feedback_score,country_id,origin_country
1466,1463,1459,1,8,"Apple MacBook Pro 13"" Pre-Retina / CORE I7 / 16GB / 1TB SSD / GRAY / OS!",1175.74,131.3,1,1459,Computers/Tablets & Networking,8,Used,1463,roscoe-and-associates,1091,1,United States
1467,34,1459,1,77,"Apple MacBook Pro 🍎 13"" M1 Chip Touch Bar 2020 256GB SSD Space Gray💻 MYD82LL/A",3647.09,99.55,1,1459,Computers/Tablets & Networking,77,Open box,34,buyspry,214574,1,United States
1468,1470,1459,1,8,"Apple MacBook Pro 13"" Laptop | Refurbished | 500 GB | MacOS | WARRANTY!",1295.64,94.09,1,1459,Computers/Tablets & Networking,8,Used,1470,macsharmony,5007,1,United States
1469,1471,1459,1,8,"Macbook Pro 2017 13"" | Used | 16GB | 500GB | 3.5 GHz Dual Core | Touch Bar",747.74,177.43,1,1459,Computers/Tablets & Networking,8,Used,1471,nhcycles,91,1,United States
1470,1472,1459,15,1,Macbook Pro 2020 16gb ram 512ssd Brand New Sealed In Box,2593.67,39.74,1,1459,Computers/Tablets & Networking,1,New,1472,saympea-84,0,15,Philippines
1471,1473,1459,1,8,"Apple 2017 13"" MacBook Pro Touch Bar 3.1GHz i5 8GB 256GB SSD",2328.16,209.1,1,1459,Computers/Tablets & Networking,8,Used,1473,applejunkyard,180,1,United States
1472,1459,1459,1,8,"Apple Macbook Pro 15"" Laptop | i5 8GB RAM 250GB SSD | Mac OS | 2 YR Warranty",1295.64,133.59,1,1459,Computers/Tablets & Networking,8,Used,1459,meepo-tek,5031,1,United States
1473,1460,1459,1,8,"Apple Macbook Pro 13"" Laptop | 8GB RAM + 500GB | MAC OS | 2 YR WARRANTY",1095.8,129.76,1,1459,Computers/Tablets & Networking,8,Used,1460,meepo-mac,371,1,United States
1474,1459,1459,1,2,Apple Macbook Pro 13 Pre-Retina Laptop - UPGRADED 1TB HD + 8GB RAM + WARRANTY,1162.42,131.06,1,1459,Computers/Tablets & Networking,2,Seller refurbished,1459,meepo-tek,5031,1,United States
1475,1477,1459,47,8,"Apple Macbook Pro 13""",605.19,195.85,1,1459,Computers/Tablets & Networking,8,Used,1477,fjlosa,301,47,Spain
1476,1478,1459,1,2,Apple Macbook Pro 13 RETINA 2015-2016 2.7GHz i5 / 8GB RAM / 512GB SSD / WARRANTY,1981.77,139.06,1,1459,Computers/Tablets & Networking,2,Seller refurbished,1478,highland-performance-systems,4770,1,United States
1477,1479,1459,1,8,Macbook Pro 13” Retina (Early 2015),1075.82,173.36,1,1459,Computers/Tablets & Networking,8,Used,1479,airmj25,96,1,United States
1478,1463,1459,1,8,APPLE MACBOOK PRO 15 LAPTOP PRE-RETINA | 16GB RAM 1TB | QUAD CORE i7 2.9GHz,2088.35,133.59,1,1459,Computers/Tablets & Networking,8,Used,1463,roscoe-and-associates,1091,1,United States
1479,1481,1459,1,8,"APPLE MACBOOK PRO 13"" RETINA Silver 2016 8GB I5 2.3GHZ 256GB SSD",1232.36,146.78,1,1459,Computers/Tablets & Networking,8,Used,1481,coralreefhq,367,1,United States
1480,1482,1459,1,8,"Apple MacBook Pro 13"" Laptop, 256GB-2017, Silver- Great Shape-1 Year Apple Care",1328.95,228.69,1,1459,Computers/Tablets & Networking,8,Used,1482,therxiest,241,1,United States
1481,1463,1459,1,8,Apple MacBook Pro 15 inch Pre-Retina Laptop | 2.5GHZ | 500GB | 3 YEAR WARRANTY,1545.45,123.2,1,1459,Computers/Tablets & Networking,8,Used,1463,roscoe-and-associates,1091,1,United States
1482,1484,1459,115,8,"Apple MacBook Pro Intel Core i5 2.5ghz, 4GB / 500gb HD/ Charger",886.32,256.91,1,1459,Computers/Tablets & Networking,8,Used,1484,triplelstech,236,115,Australia
1483,1485,1459,1,2,Apple MacBook Pro Core i7 Retina 2.6GHz 16GB RAM 256GB SSD Touch 15 - MLH32LL/A,2930.92,157.21,1,1459,Computers/Tablets & Networking,2,Seller refurbished,1485,tekreplay,94258,1,United States
1484,1486,1459,800,8,"Apple MacBook Pro RETINA A1502 13.3"" Laptop 2015 500GB 16GB RAM 2.9GHz Maxed Out",1104.81,230.17,1,1459,Computers/Tablets & Networking,8,Used,1486,freshfabrics,651,800,Portugal
1485,1487,1459,1,8,Apple MacBook Pro 13 | MacOS Big Sur 2020 | 16GB RAM | 1TB SSD | WARRANTY |,1914.32,226.49,1,1459,Computers/Tablets & Networking,8,Used,1487,frshlykeptusa,748,1,United States
1486,1463,1459,1,8,Apple MacBook Pro 15 inch Laptop | QUAD CORE i7 | 16GB RAM | MacOS | 1TB SSD!!,2128.32,149.48,1,1459,Computers/Tablets & Networking,8,Used,1463,roscoe-and-associates,1091,1,United States
1487,1489,1459,56,8,"Macbook Pro Retina 15"" mid 2012",1390.56,117.51,1,1459,Computers/Tablets & Networking,8,Used,1489,v.ga,91,56,France
1488,1490,1459,1,2,MacBook Pro 15 RETINA Laptop QUAD CORE i7 ~ 1TB SSD ~ 16GB ~ WARRANTY ~ OS-2015,1527.13,130.4,1,1459,Computers/Tablets & Networking,2,Seller refurbished,1490,supremeclaritysystems,2374,1,United States
1489,45,1459,14,8,"Apple MacBook Pro 15.4"" 512GB Laptop With Touchbar - MLW82B/A (October, 2016, Si",943.69,178.56,1,1459,Computers/Tablets & Networking,8,Used,45,mark70blue,1255,14,United Kingdom
1490,1463,1459,1,8,APPLE MACBOOK PRO 15 RETINA | 16GB RAM 1TB SSD | 3.2GHz QUAD CORE i7 | OS2019,2761.15,146.42,1,1459,Computers/Tablets & Networking,8,Used,1463,roscoe-and-associates,1091,1,United States
1491,1493,1459,1,1,"Apple MacBook Pro 13.3"" Laptop M1 Chip 8GB 256GB SSD Space Gray MYD82LL/A 2020",4326.58,198.88,1,1459,Computers/Tablets & Networking,1,New,1493,best_dealever-2008,2962,1,United States
1492,1494,1459,14,8,"Apple MacBook Pro 13-Inch ""Core i5"" 2.3",545.5,59.8,1,1459,Computers/Tablets & Networking,8,Used,1494,seaside.trip2012,440,14,United Kingdom
1493,1485,1459,1,2,"Apple MacBook Pro Laptop Retina Core i5 2.0GHz 8GB RAM 256GB SSD 13"" MLL42LL/A",1998.32,139.39,1,1459,Computers/Tablets & Networking,2,Seller refurbished,1485,tekreplay,94258,1,United States
1494,1496,1459,1,8,Apple Macbook Pro 13 | 16GB RAM | 1TB SSD | 2.5GHz intel - in original box,1072.49,260.29,1,1459,Computers/Tablets & Networking,8,Used,1496,esknight,92,1,United States
1495,1460,1459,1,2,"Apple Macbook Pro 13"" Laptop | 8GB RAM | 1 TB | MacOS | WARRANTY",1365.59,142.32,1,1459,Computers/Tablets & Networking,2,Seller refurbished,1460,meepo-mac,371,1,United States
1496,1460,1459,1,8,"Apple Macbook Pro 13"" Laptop | 16GB RAM | 512GB SSD | MAX UPGRADES | WARRANTY",1815.23,150.91,1,1459,Computers/Tablets & Networking,8,Used,1460,meepo-mac,371,1,United States
1497,1499,1459,1,8,"Apple MacBook Pro 13.3"" mid-2019 Intel i5 128GB - MUHN2LL/A - Space Gray",2297.75,130.1,1,1459,Computers/Tablets & Networking,8,Used,1499,threeker-llc,163,1,United States
1498,1500,1459,1,8,"Apple MacBook Pro Laptop (Retina, Late 2013) 15” 2.3 GHz 16 GB 512 GB Bundle",1598.74,237.05,1,1459,Computers/Tablets & Networking,8,Used,1500,rjallen2,357,1,United States
1499,1501,1459,15,1,"Macbook Pro 16,  i9 , Radeon Pro 5500, 16 gb Ram ,1 Tb ssd",1390.56,31.34,1,1459,Computers/Tablets & Networking,1,New,1501,nysl46,0,15,Philippines
1500,1463,1459,1,2,MacBook Pro 15 inch Laptop / QUAD CORE i7 / 1TB SSD / Retina / 3 YR / MacOS2018,2561.31,142.62,1,1459,Computers/Tablets & Networking,2,Seller refurbished,1463,roscoe-and-associates,1091,1,United States
1501,45,1459,14,8,"Apple MacBook Pro 13in (512GB SSD, M1, 8GB) Laptop - Space Grey - MYD92B/A (Nove",874.64,177.32,1,1459,Computers/Tablets & Networking,8,Used,45,mark70blue,1255,14,United Kingdom
1502,60,1459,1,8,"Apple MacBook Pro 13"" Retina (2014) 2.6GHz  i5 8GB 128GB - Screen Wear & Battery",999.04,135.33,1,1459,Computers/Tablets & Networking,8,Used,60,wikiwoo,29594,1,United States
1503,1463,1459,1,2,MacBook Pro 15 in Laptop / 3.4GHz QUAD CORE i7 / SSD / Retina / 3 Year Warranty,2095.01,109.35,1,1459,Computers/Tablets & Networking,2,Seller refurbished,1463,roscoe-and-associates,1091,1,United States
1504,1506,1459,1,8,"Apple MacBook Pro 13"" i5 2.3GHz 1TB HD 2GB RAM (2011 8,1 A1278) - SOME PROBLEMS",399.68,209.83,1,1459,Computers/Tablets & Networking,8,Used,1506,localman43,41,1,United States
1505,1507,1459,1,8,"Apple MacBook Pro A1398 15.4 inch Laptop - MJLQ2LL/A (May, 2015)",1515.47,145.19,1,1459,Computers/Tablets & Networking,8,Used,1507,davidzrop,79,1,United States
1506,1508,1459,14,2,"Apple MacBook Pro A1286 Unibody 15"" C2D/Core i7 240GB/480GB SSD 4/8GB RAM Wty",1146.24,115.08,1,1459,Computers/Tablets & Networking,2,Seller refurbished,1508,idealer-dist,227,14,United Kingdom
1507,1509,1459,14,8,Apple MacBook Pro 13 in. 2.4GHz Dual Core 4GB RAM 250GB HDD Mid 2010 - Silver,317.63,166.32,1,1459,Computers/Tablets & Networking,8,Used,1509,anaxagorasofclazomenae,57,14,United Kingdom
1508,1510,1459,14,210,Macbook pro retina 13-inch early 2015,386.68,92.07,1,1459,Computers/Tablets & Networking,210,For parts or not working,1510,luaken29,0,14,United Kingdom
1509,1511,1459,599,1,"Macbook Pro 16"" i9 8‑core a 2,4GHz, T5.0Ghz Ram 32gb, 1TB, AMD RP 5500 8GB NUOVO",3544.95,39.17,1,1459,Computers/Tablets & Networking,1,New,1511,sunkha59,44,599,Italy
1510,1512,1459,14,2,Apple MacBook Pro13'(2015) i5 2.9GHz - 8GB RAM - 256SSD - Retina Dis - A Grade,1611.13,166.87,1,1459,Computers/Tablets & Networking,2,Seller refurbished,1512,bargain.deals,6791,14,United Kingdom
1511,1513,1459,14,8,Macbook Pro Retina 128GB (Mid-2014) Great Condition,713.52,243.43,1,1459,Computers/Tablets & Networking,8,Used,1513,kingcookie50,99,14,United Kingdom
1512,1463,1459,1,8,Apple MacBook Pro 13 Laptop Pre-Retina | USED | 8GB RAM 1TB | 3 YEAR WARRANTY,1562.1,123.54,1,1459,Computers/Tablets & Networking,8,Used,1463,roscoe-and-associates,1091,1,United States
1513,34,1459,1,2,"Apple MacBook Pro 13"" Touch Bar Intel Core i5 256GB (2020) Space Gray MXK32LL/A",2831.06,99.55,1,1459,Computers/Tablets & Networking,2,Seller refurbished,34,buyspry,214574,1,United States
1514,1516,1459,14,8,"Apple MacBook Pro 15"" Retina i7 2.5Ghz 16GB Mid 2014 Model/Spares/Repairs/Ref436",713.52,212.68,1,1459,Computers/Tablets & Networking,8,Used,1516,pb-technologies,4094,14,United Kingdom
1515,1517,1459,1,8,"Apple MacBook Pro 15"" 2017 Intel Core i7 2.8GHz 16GB 512GB SSD Nocharger",3327.37,179.79,1,1459,Computers/Tablets & Networking,8,Used,1517,smpel,807,1,United States
1516,1518,1459,1,8,Apple MacBook Pro A1398 EMC 2909 i7-4770HQ 2.2GHz 16GB 256GB Mid-2015 T7610,945.92,479.05,1,1459,Computers/Tablets & Networking,8,Used,1518,digitalmind2000,65582,1,United States
1517,1519,1459,14,8,"Macbook Pro Mid 2012 Apple 2.5 Core i5 13"" 4GB A1278 MD102LL/A",487.96,216.27,1,1459,Computers/Tablets & Networking,8,Used,1519,breadmanabc12k,162,14,United Kingdom
1518,1520,1459,1,8,"Apple MacBook Pro 15"" Retina / 2.3Ghz QUAD i7 / 16GB / 500GB SSD + Warranty",1825.22,151.11,1,1459,Computers/Tablets & Networking,8,Used,1520,open-electronics,7166,1,United States
1519,1459,1459,1,8,Apple Macbook Pro 13 Mac Laptop / i5 2.3GHZ 250GB SSD / Warranty + MAC OS 2017,1265.63,133.03,1,1459,Computers/Tablets & Networking,8,Used,1459,meepo-tek,5031,1,United States
1520,1460,1459,1,8,Apple Macbook  Pro 15 Laptop | 8GB RAM + 120GB SSD | MAC OS | 1 YR WARRANTY,1115.79,130.16,2,1459,Computers/Tablets & Networking,8,Used,1460,meepo-mac,371,1,United States
1521,1520,1459,1,8,"Apple 2015 MacBook Pro 13"" Retina / 2.7Ghz i5 / 16GB RAM / 500GB SSD + Warranty",1825.22,151.11,2,1459,Computers/Tablets & Networking,8,Used,1520,open-electronics,7166,1,United States
1522,1524,1459,1,77,"Apple 13.3"" MacBook Pro with Touch Bar Space Gray MUHN2LL/A Mid 2019 128GB",3329.57,179.82,2,1459,Computers/Tablets & Networking,77,Open box,1524,mastertronics.inc,1193,1,United States
1523,1490,1459,1,8,Apple MacBook Pro 15 inch * QUAD Core i7 3.4Ghz * 16GB RAM * 2TB * OS2019,2674.55,261.33,2,1459,Computers/Tablets & Networking,8,Used,1490,supremeclaritysystems,2374,1,United States
1524,1526,1459,1,8,MacBook Pro 13in A1708 (2017) Space Gray 512GB/2.3GHz (Turbo Boost ),1162.42,228.02,2,1459,Computers/Tablets & Networking,8,Used,1526,monsangu_0,49,1,United States
1525,1460,1459,1,8,"Apple Macbook Pro 13"" Laptop | i5 8GB RAM 250GB SSD | MAC OS | 2 YR WARRANTY",1264.0,132.99,2,1459,Computers/Tablets & Networking,8,Used,1460,meepo-mac,371,1,United States
1526,1528,1459,56,2,"Macbook pro 13 a1278 I5 2,4go 4go ram",693.32,117.51,2,1459,Computers/Tablets & Networking,2,Seller refurbished,1528,marcpds,545,56,France
1527,1529,1459,1,8,"Apple MacBook Pro 13"" Laptop, 256GB - MPXT2LL/A - (June, 2017, Silver)",1282.32,170.0,2,1459,Computers/Tablets & Networking,8,Used,1529,chara63000,93,1,United States
1528,1530,1459,1,8,"Apple MacBook Pro 14,2  i5-7267U 3.1GHz 13"" 16GB 500GB Big Sur",7.49,229.35,2,1459,Computers/Tablets & Networking,8,Used,1530,martpau_xksxz6ep,299,1,United States
1529,1531,1459,1,8,2009 macbook pro 17,396.35,238.54,2,1459,Computers/Tablets & Networking,8,Used,1531,andrewqn,22,1,United States
1530,1518,1459,1,8,Apple MacBook Pro A1707 EMC 3162 i7-7700HQ 2.8GHz 16GB 256GB SSD Rad 555 - V4BHC,1332.25,479.05,2,1459,Computers/Tablets & Networking,8,Used,1518,digitalmind2000,65582,1,United States
1531,1533,1459,1,8,2016 Apple MacBook Pro 15 15.4 inch Laptop 2TB MLH42LL/A Space Gray,1465.51,241.41,2,1459,Computers/Tablets & Networking,8,Used,1533,statesman-2013,949,1,United States
1532,1507,1459,1,8,2017 Macbook Pro 15 16GB RAM 1TB SSD 3.1GHz quad-core Intel i7 a1707,2364.8,161.41,2,1459,Computers/Tablets & Networking,8,Used,1507,davidzrop,79,1,United States
1533,1535,1459,1,8,"APPLE MACBOOK PRO ~ 15"" Retina Mid 2012 i7 2.3GHz 8GB RAM 256GB SSD extras read",707.77,136.76,2,1459,Computers/Tablets & Networking,8,Used,1535,beforeweforget,163,1,United States
1534,34,1459,1,77,"Apple MacBook Pro 🍎 13"" Touch Bar (2020) Intel i5 8GB 256GB 💻 Silver MXK62LL/A",2997.6,99.55,2,1459,Computers/Tablets & Networking,77,Open box,34,buyspry,214574,1,United States
1535,1463,1459,1,2,Apple MacBook Pro 15 inch / INTEL I7 PROCESSOR /  1TB STORAGE / OS2017 / WAR,1721.97,141.72,2,1459,Computers/Tablets & Networking,2,Seller refurbished,1463,roscoe-and-associates,1091,1,United States
1536,1463,1459,1,8,MacBook Pro 15 inch Pre-Retina Apple Laptop | 2.2GHZ | 500GB | OS2017,1528.79,98.56,2,1459,Computers/Tablets & Networking,8,Used,1463,roscoe-and-associates,1091,1,United States
1537,1539,1459,1,2,"APPLE MACBOOK PRO 13"" RETINA LAPTOP  3.1GHz i7  16GB RAM 1TB SSD  WARRANTY",1109.12,122.4,2,1459,Computers/Tablets & Networking,2,Seller refurbished,1539,vipermacs,3622,1,United States
1538,1540,1459,1,8,"Macbook Pro Retina 13-inch late 2013 8GB RAM, 256GB SSD",982.56,112.44,2,1459,Computers/Tablets & Networking,8,Used,1540,witt970,47,1,United States
1539,1541,1459,1,210,"Macbook Pro (Retina, 13-inch, Early 2015 2.7GHz 8GB Ram 256G Flash Silver)",581.21,166.6,2,1459,Computers/Tablets & Networking,210,For parts or not working,1541,reignefx,626,1,United States
1540,1542,1459,1,8,"Apple MacBook Pro A1398 ME874LL/A Retina 2013 Laptop i7-4960HQ, 16GB, 500GB SSD",1498.75,137.46,2,1459,Computers/Tablets & Networking,8,Used,1542,paleomaxx,4984,1,United States
1541,679,1459,14,8,Apple Macbook Pro Dual core. 4GB Ram 240GB SSD,303.82,92.07,2,1459,Computers/Tablets & Networking,8,Used,679,ac7559_kuqwmrh7a,198,14,United Kingdom
1542,1520,1459,1,210,"Apple 2013 MacBook Pro 15"" Retina / 2.70Ghz QUAD i7 / 16GB RAM / 500GB SSD",691.12,114.41,2,1459,Computers/Tablets & Networking,210,For parts or not working,1520,open-electronics,7166,1,United States
1543,1545,1459,1,8,"Apple MacBook Pro 15"" (Mid-2015)-i7 2.2GHz,16GB,256GB SSD with LandingZone Dock",1865.19,225.46,2,1459,Computers/Tablets & Networking,8,Used,1545,sammy5k,1844,1,United States
1544,1546,1459,14,8,"Apple MacBook Pro 15.4"" Laptop - 256 GB SSD, 16gb Ram 2.2GHz i7 Mid 2014",1519.11,304.14,2,1459,Computers/Tablets & Networking,8,Used,1546,banner24,495,14,United Kingdom
1545,1516,1459,14,8,"Apple MacBook Pro 15"" i7 2.4Ghz 8GB Early 2013 Model/Spares/Repairs/Ref434",487.96,208.58,2,1459,Computers/Tablets & Networking,8,Used,1516,pb-technologies,4094,14,United Kingdom
1546,1548,1459,1,8,"Apple Macbook Pro 13 inch Late-2011, Core i5, 4GB Ram",666.14,128.96,2,1459,Computers/Tablets & Networking,8,Used,1548,cabizman,273,1,United States
1547,1463,1459,1,8,Apple MacBook Pro 15 Pre-Retina Laptop 16GB RAM 2TB | 2.9GHz Quad Core i7 Turbo,2321.5,138.02,2,1459,Computers/Tablets & Networking,8,Used,1463,roscoe-and-associates,1091,1,United States
1548,1485,1459,1,77,"Apple MacBook Pro Core i5 2.5GHz 4GB RAM 500GB HD 13"" - MD101LL/A",1265.57,133.03,2,1459,Computers/Tablets & Networking,77,Open box,1485,tekreplay,94258,1,United States
1549,1551,1459,1,8,"MacBook Pro 2016 Retina 15"" Touch Bar i7-6820HQ 2.9GHz 16GB RAM 512GB Space Grey",2364.8,284.97,2,1459,Computers/Tablets & Networking,8,Used,1551,wolfiexo,181,1,United States
1550,1552,1459,14,210,Apple Macbook Pro 13 2019 i7-8569U QC 16GB Ram 1TB SSD,1841.35,263.96,2,1459,Computers/Tablets & Networking,210,For parts or not working,1552,squiddy-uk,443,14,United Kingdom
1551,1553,1459,1,1,"Apple Macbook Pro 16"" 16-inch Space Gray A2141 32GB 2TB Box ONLY (EMPTY BOX)",356.39,122.97,2,1459,Computers/Tablets & Networking,1,New,1553,bral84,245,1,United States
1552,1554,1459,1,8,"APPLE MACBOOK PRO HIGH RESOLUTION 15"" MC723LL/A I7 2.3GHZ 8GB 256GB SSD + WRNTY",995.88,135.26,2,1459,Computers/Tablets & Networking,8,Used,1554,peterk1031,21127,1,United States
1553,1555,1459,122,8,Macbook pro 15 early 2013 Working Condition 500GB SSD 16GB memory,664.97,,2,1459,Computers/Tablets & Networking,8,Used,1555,bret-gordon,107,122,Canada
1554,1556,1459,1,8,"Apple MacBook Pro A1502 13.3 inch Laptop - MF841LL/A (March, 2015)",1082.48,66.61,2,1459,Computers/Tablets & Networking,8,Used,1556,mccalabrese-us,67,1,United States
1555,1557,1459,1,8,"Apple MacBook Pro A1297 17"" Laptop - MC024LL/A (April, 2010)",849.33,125.07,2,1459,Computers/Tablets & Networking,8,Used,1557,tomcat1515,119,1,United States
1556,1539,1459,1,2,APPLE MACBOOK PRO 13 ULTIMATE LAPTOP - 8GB RAM 500GB - 3 YEAR WARRANTY - OSX,1295.64,133.59,2,1459,Computers/Tablets & Networking,2,Seller refurbished,1539,vipermacs,3622,1,United States
1557,1459,1459,1,2,APPLE MACBOOK PRO 13 PRE-RETINA * i5 2.5GHz UPGRADED 8GB RAM 1TB HD * WARRANTY,1382.21,142.65,2,1459,Computers/Tablets & Networking,2,Seller refurbished,1459,meepo-tek,5031,1,United States
1558,1490,1459,1,2,MacBook Pro 15 RETINA Laptop QUAD CORE i7 ~ 1TB SSD ~ 16GB ~ WARRANTY ~ OS-2020,1527.13,130.4,2,1459,Computers/Tablets & Networking,2,Seller refurbished,1490,supremeclaritysystems,2374,1,United States
1559,1518,1459,1,8,Apple MacBook Pro A1398 EMC 2909 i7-4770HQ 2.2GHz 16GB 1TB Mid-2015 R50EE,1348.93,479.05,2,1459,Computers/Tablets & Networking,8,Used,1518,digitalmind2000,65582,1,United States
1560,1562,1459,15,1,Macbook Pro 2020 16gb ram 512ssd Brand New Sealed In Box,2612.21,31.79,2,1459,Computers/Tablets & Networking,1,New,1562,tondo_91,0,15,Philippines
1561,1563,1459,1,210,Macbook Pro 13in A1989 / Space Gray / 2.3Ghz i5 / 8GB RAM / 256GB / Original Box,384.7,130.6,2,1459,Computers/Tablets & Networking,210,For parts or not working,1563,tucker.1234,82,1,United States
1562,1564,1459,1,8,"Apple MacBook Pro Mid 2012 15"" A1286 Core i7-3615QM 2.3GHz 4GB RAM 320GB",581.27,186.45,2,1459,Computers/Tablets & Networking,8,Used,1564,probiewonkenobi,363,1,United States
1563,1565,1459,1,8,"Apple Macbook Pro 13"" Laptop 2.5 GHz Dual-Core Intel Core i5 4 GB",441.65,178.29,2,1459,Computers/Tablets & Networking,8,Used,1565,pacslife88,878,1,United States
1564,1566,1459,1,8,2015 MacBook Pro Retina A1502 Intel i5 2.7GHz 8GB Ram 121GB SSD  El Capitan,832.64,186.42,2,1459,Computers/Tablets & Networking,8,Used,1566,goodpointrecycling,19318,1,United States
1565,1567,1459,1,8,"Apple MacBook Pro MLH32LL/A i7 6700HQ 2.6Ghz/16GB/Radeon Pro 450/15.6"" TouchBar",2980.98,173.16,2,1459,Computers/Tablets & Networking,8,Used,1567,wtradex,12058,1,United States
1566,1568,1459,1,8,"Apple MacBook Pro A1278 13.3"" (April, 2010)",109.91,199.38,2,1459,Computers/Tablets & Networking,8,Used,1568,hickorywoodcollectibles,426,1,United States
1567,1569,1459,14,8,Apple MacBook Pro 13 inch 2017 A1706 Intel i5 7th Gen 3.1GHz 8GB 256GB Touch Bar,2646.93,267.13,2,1459,Computers/Tablets & Networking,8,Used,1569,jambah2015,373,14,United Kingdom
1568,1570,1459,192,210,"Apple MacBook Pro 13,3 Zoll (512GB SSD, Intel Core i5 10.Gen - Defekt",1417.98,78.34,2,1459,Computers/Tablets & Networking,210,For parts or not working,1570,derdanielsausm,158,192,Germany
1569,1571,1459,1,2,Apple MacBook Pro 4GB RAM 1TB HDD 13.3-inch i5 Bundle Includes Case and Mouse,1998.25,154.41,2,1459,Computers/Tablets & Networking,2,Seller refurbished,1571,eliteusa,12671,1,United States
1570,1539,1459,1,8,☯ Apple MacBook Pro 13 RETINA 2.4ghz ☯ 8GB RAM 500GB SSD i5 TURBO ☯ WARRANTY ☯,1975.11,138.96,2,1459,Computers/Tablets & Networking,8,Used,1539,vipermacs,3622,1,United States
1571,1463,1459,1,2,"Apple MacBook Pro 15"" Laptop | 2.2GHz Intel | 500GB | USED | 3 YEAR WARRANTY",1505.48,122.44,2,1459,Computers/Tablets & Networking,2,Seller refurbished,1463,roscoe-and-associates,1091,1,United States
1572,1574,1459,1,8,Apple 13” MACBOOK PRO Early 2011 2.3 GHz Intel Core i5 4GB RAM 500 GB HD,86.6,229.42,2,1459,Computers/Tablets & Networking,8,Used,1574,thebluesagemerchant,27835,1,United States
1573,1463,1459,1,8,APPLE MACBOOK PRO 15 RETINA | 16GB RAM 1TB SSD | 3.4GHz QUAD CORE i7 | WARRANTY,2934.35,149.75,2,1459,Computers/Tablets & Networking,8,Used,1463,roscoe-and-associates,1091,1,United States
1574,1576,1459,1,8,"Apple MacBook Pro 15"" 2017 TB 2.9Ghz i7 16GB 1TB 4GB GPU Grade C MPTT2LL/A",1865.19,144.49,2,1459,Computers/Tablets & Networking,8,Used,1576,homeandprostudiocom,1062,1,United States
1575,1463,1459,1,8,Apple MacBook Pro 15IN / INTEL i7 / 8GB RAM / 500GB / OS2017 / 3 YR WARRANTY,1715.31,141.62,2,1459,Computers/Tablets & Networking,8,Used,1463,roscoe-and-associates,1091,1,United States
1576,1578,1459,192,8,"MacBook Pro 14,2, A1706, 13 Zoll, 2017, Touchbar, Vier Thunderbolt 3 Anschlüsse",2957.39,78.34,2,1459,Computers/Tablets & Networking,8,Used,1578,snookerap,732,192,Germany
1577,1579,1459,14,210,"Apple MacBook Pro with Retina display 15.4"" Laptop - MJLT2B/A (May,2015, Silver)",1150.84,219.17,2,1459,Computers/Tablets & Networking,210,For parts or not working,1579,xazure97x,68,14,United Kingdom
1578,1520,1459,1,8,"Apple MacBook Pro 13"" Retina / 2.4Ghz Core i5 / 16GB RAM / 256GB SSD + Warranty",1658.69,147.92,2,1459,Computers/Tablets & Networking,8,Used,1520,open-electronics,7166,1,United States
1579,1520,1459,1,8,"Apple MacBook Pro 15"" Retina / 2.3Ghz QUAD i7 / 16GB / 500GB SSD SSD + Warranty",1825.22,151.11,2,1459,Computers/Tablets & Networking,8,Used,1520,open-electronics,7166,1,United States
1580,1478,1459,1,8,"MacBook Pro 13"" Apple Laptop | USED | 1TB | 8GB RAM | MacOS | WARRANTY!",1562.1,138.69,3,1459,Computers/Tablets & Networking,8,Used,1478,highland-performance-systems,4770,1,United States
1581,1485,1459,1,2,"Apple MacBook Pro Core i5 2.3GHz 8GB RAM 128GB SSD 13"" Space Gray - MPXQ2LL/A",1998.32,147.02,3,1459,Computers/Tablets & Networking,2,Seller refurbished,1485,tekreplay,94258,1,United States
1582,1485,1459,1,2,Apple MacBook Pro Core i7 Retina 2.9GHz 16GB RAM 512GB SSD Touch 15 - MLH42LL/A,3297.3,164.2,3,1459,Computers/Tablets & Networking,2,Seller refurbished,1485,tekreplay,94258,1,United States
1583,1585,1459,14,8,Apple MacBook Pro 13-Inch - A1278 - Core 2 Due 2.4 GHz - 6GB  - 1 TB - Mid 2010,345.25,213.73,3,1459,Computers/Tablets & Networking,8,Used,1585,shesalotofpcs,3284,14,United Kingdom
1584,1586,1459,1,8,"Apple MacBook Pro A1708 13"" 2017, 128GB -8GB RAM I5 (AS-IS, NO RETURNS)",985.89,208.64,3,1459,Computers/Tablets & Networking,8,Used,1586,tradeit849,1457,1,United States
